WOJ,WOJEWÓDZTWO,IMIĘ_PIERWSZE,PŁEĆ,LICZBA_WYSTĄPIEŃ
04,KUJAWSKO-POMORSKIE,KONRAD,MĘŻCZYZNA,22
04,KUJAWSKO-POMORSKIE,MARCIN,MĘŻCZYZNA,21
04,KUJAWSKO-POMORSKIE,KONSTANTY,MĘŻCZYZNA,21
04,KUJAWSKO-POMORSKIE,JULIUSZ,MĘŻCZYZNA,20
04,KUJAWSKO-POMORSKIE,ALEKS,MĘŻCZYZNA,20
04,KUJAWSKO-POMORSKIE,NATANIEL,MĘŻCZYZNA,20
04,KUJAWSKO-POMORSKIE,OLIVIER,MĘŻCZYZNA,20
04,KUJAWSKO-POMORSKIE,ŁUKASZ,MĘŻCZYZNA,19
04,KUJAWSKO-POMORSKIE,EMIL,MĘŻCZYZNA,19
04,KUJAWSKO-POMORSKIE,ERYK,MĘŻCZYZNA,19
04,KUJAWSKO-POMORSKIE,DAMIAN,MĘŻCZYZNA,18
04,KUJAWSKO-POMORSKIE,DANIEL,MĘŻCZYZNA,18
04,KUJAWSKO-POMORSKIE,PATRYK,MĘŻCZYZNA,18
04,KUJAWSKO-POMORSKIE,TOBIASZ,MĘŻCZYZNA,18
04,KUJAWSKO-POMORSKIE,STEFAN,MĘŻCZYZNA,17
04,KUJAWSKO-POMORSKIE,MIESZKO,MĘŻCZYZNA,17
04,KUJAWSKO-POMORSKIE,JEREMI,MĘŻCZYZNA,17
04,KUJAWSKO-POMORSKIE,DORIAN,MĘŻCZYZNA,16
04,KUJAWSKO-POMORSKIE,ALEX,MĘŻCZYZNA,16
04,KUJAWSKO-POMORSKIE,GRACJAN,MĘŻCZYZNA,15
04,KUJAWSKO-POMORSKIE,RAFAŁ,MĘŻCZYZNA,15
04,KUJAWSKO-POMORSKIE,MAREK,MĘŻCZYZNA,15
04,KUJAWSKO-POMORSKIE,LEONARD,MĘŻCZYZNA,15
04,KUJAWSKO-POMORSKIE,LUDWIK,MĘŻCZYZNA,15
04,KUJAWSKO-POMORSKIE,JĘDRZEJ,MĘŻCZYZNA,14
04,KUJAWSKO-POMORSKIE,IWO,MĘŻCZYZNA,14
04,KUJAWSKO-POMORSKIE,MAKS,MĘŻCZYZNA,14
04,KUJAWSKO-POMORSKIE,FELIKS,MĘŻCZYZNA,14
04,KUJAWSKO-POMORSKIE,GUSTAW,MĘŻCZYZNA,13
04,KUJAWSKO-POMORSKIE,BŁAŻEJ,MĘŻCZYZNA,13
04,KUJAWSKO-POMORSKIE,BRAJAN,MĘŻCZYZNA,12
04,KUJAWSKO-POMORSKIE,SEWERYN,MĘŻCZYZNA,12
04,KUJAWSKO-POMORSKIE,RADOSŁAW,MĘŻCZYZNA,12
04,KUJAWSKO-POMORSKIE,REMIGIUSZ,MĘŻCZYZNA,11
04,KUJAWSKO-POMORSKIE,LUCJAN,MĘŻCZYZNA,11
04,KUJAWSKO-POMORSKIE,KORDIAN,MĘŻCZYZNA,11
04,KUJAWSKO-POMORSKIE,JACEK,MĘŻCZYZNA,11
04,KUJAWSKO-POMORSKIE,ALEKSY,MĘŻCZYZNA,11
04,KUJAWSKO-POMORSKIE,ALBERT,MĘŻCZYZNA,10
04,KUJAWSKO-POMORSKIE,PRZEMYSŁAW,MĘŻCZYZNA,10
04,KUJAWSKO-POMORSKIE,WŁADYSŁAW,MĘŻCZYZNA,9
04,KUJAWSKO-POMORSKIE,RYSZARD,MĘŻCZYZNA,9
04,KUJAWSKO-POMORSKIE,ANDRZEJ,MĘŻCZYZNA,9
04,KUJAWSKO-POMORSKIE,FLORIAN,MĘŻCZYZNA,9
04,KUJAWSKO-POMORSKIE,ZBIGNIEW,MĘŻCZYZNA,8
04,KUJAWSKO-POMORSKIE,MARK,MĘŻCZYZNA,8
04,KUJAWSKO-POMORSKIE,CZESŁAW,MĘŻCZYZNA,7
04,KUJAWSKO-POMORSKIE,MAURYCY,MĘŻCZYZNA,7
04,KUJAWSKO-POMORSKIE,ARKADIUSZ,MĘŻCZYZNA,7
04,KUJAWSKO-POMORSKIE,MAKSYM,MĘŻCZYZNA,7
04,KUJAWSKO-POMORSKIE,MAXIMILIAN,MĘŻCZYZNA,6
04,KUJAWSKO-POMORSKIE,BENIAMIN,MĘŻCZYZNA,6
04,KUJAWSKO-POMORSKIE,KSAWIER,MĘŻCZYZNA,6
04,KUJAWSKO-POMORSKIE,DENIS,MĘŻCZYZNA,6
04,KUJAWSKO-POMORSKIE,SAMUEL,MĘŻCZYZNA,6
04,KUJAWSKO-POMORSKIE,LESZEK,MĘŻCZYZNA,6
04,KUJAWSKO-POMORSKIE,OKTAWIAN,MĘŻCZYZNA,6
04,KUJAWSKO-POMORSKIE,JEREMIASZ,MĘŻCZYZNA,6
04,KUJAWSKO-POMORSKIE,JONASZ,MĘŻCZYZNA,5
04,KUJAWSKO-POMORSKIE,BRAYAN,MĘŻCZYZNA,5
04,KUJAWSKO-POMORSKIE,AMADEUSZ,MĘŻCZYZNA,5
04,KUJAWSKO-POMORSKIE,FRYDERYK,MĘŻCZYZNA,5
04,KUJAWSKO-POMORSKIE,KASPIAN,MĘŻCZYZNA,5
04,KUJAWSKO-POMORSKIE,ALEXANDER,MĘŻCZYZNA,5
04,KUJAWSKO-POMORSKIE,WINCENTY,MĘŻCZYZNA,5
04,KUJAWSKO-POMORSKIE,BOGDAN,MĘŻCZYZNA,5
04,KUJAWSKO-POMORSKIE,OLGIERD,MĘŻCZYZNA,5
04,KUJAWSKO-POMORSKIE,LIAM,MĘŻCZYZNA,5
04,KUJAWSKO-POMORSKIE,ZIEMOWIT,MĘŻCZYZNA,5
04,KUJAWSKO-POMORSKIE,ERNEST,MĘŻCZYZNA,4
04,KUJAWSKO-POMORSKIE,LEW,MĘŻCZYZNA,4
04,KUJAWSKO-POMORSKIE,MAX,MĘŻCZYZNA,4
04,KUJAWSKO-POMORSKIE,LEOPOLD,MĘŻCZYZNA,4
04,KUJAWSKO-POMORSKIE,NATHAN,MĘŻCZYZNA,4
04,KUJAWSKO-POMORSKIE,ALEK,MĘŻCZYZNA,4
04,KUJAWSKO-POMORSKIE,MARCELI,MĘŻCZYZNA,4
04,KUJAWSKO-POMORSKIE,ARON,MĘŻCZYZNA,4
04,KUJAWSKO-POMORSKIE,IWAN,MĘŻCZYZNA,4
04,KUJAWSKO-POMORSKIE,CYPRIAN,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,DARIUSZ,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,FELICJAN,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,GNIEWKO,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,MIECZYSŁAW,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,ZACHARY,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,KOSMA,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,EMILIAN,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,NIKITA,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,MICHAEL,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,SŁAWOMIR,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,AURELIUSZ,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,KEVIN,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,HENRY,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,OLIVER,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,ZENON,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,TIMUR,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,MANUEL,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,SERGIUSZ,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,MIROSŁAW,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,VINCENT,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,ZYGMUNT,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,BOLESŁAW,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,ROMAN,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,NICOLAS,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,SYLWESTER,MĘŻCZYZNA,3
04,KUJAWSKO-POMORSKIE,DENYS,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,WINCENT,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,PHILIP,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,LUKA,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,MARTIN,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,GNIEWOMIR,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,TEO,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,FRANEK,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,ARIEL,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,AARON,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,THEODORE,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,MARIUSZ,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,EDWARD,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,THEO,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,MIRAN,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,NIKOLAS,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,ARTIOM,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,HUGO,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,BOGUSŁAW,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,MIKHAIL,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,BASTIAN,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,JAROSŁAW,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,ARTHUR,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,NORBERT,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,SAJMON,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,EMIR,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,VIKTOR,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,MAKAR,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,ANTON,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,SAMIR,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,BERNARD,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,IVAN,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,MIRON,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,KLEMENS,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,AMIR,MĘŻCZYZNA,2
06,LUBELSKIE,ANTONI,MĘŻCZYZNA,409
06,LUBELSKIE,ALEKSANDER,MĘŻCZYZNA,394
06,LUBELSKIE,JAN,MĘŻCZYZNA,336
06,LUBELSKIE,JAKUB,MĘŻCZYZNA,336
06,LUBELSKIE,MIKOŁAJ,MĘŻCZYZNA,320
06,LUBELSKIE,FRANCISZEK,MĘŻCZYZNA,299
06,LUBELSKIE,SZYMON,MĘŻCZYZNA,293
06,LUBELSKIE,NIKODEM,MĘŻCZYZNA,260
06,LUBELSKIE,FILIP,MĘŻCZYZNA,253
06,LUBELSKIE,IGNACY,MĘŻCZYZNA,233
06,LUBELSKIE,TYMON,MĘŻCZYZNA,211
06,LUBELSKIE,LEON,MĘŻCZYZNA,201
06,LUBELSKIE,WOJCIECH,MĘŻCZYZNA,201
06,LUBELSKIE,MARCEL,MĘŻCZYZNA,192
06,LUBELSKIE,KACPER,MĘŻCZYZNA,192
06,LUBELSKIE,ADAM,MĘŻCZYZNA,176
06,LUBELSKIE,MICHAŁ,MĘŻCZYZNA,172
06,LUBELSKIE,WIKTOR,MĘŻCZYZNA,169
06,LUBELSKIE,STANISŁAW,MĘŻCZYZNA,166
06,LUBELSKIE,MIŁOSZ,MĘŻCZYZNA,153
06,LUBELSKIE,OLIWIER,MĘŻCZYZNA,129
06,LUBELSKIE,DAWID,MĘŻCZYZNA,120
06,LUBELSKIE,GABRIEL,MĘŻCZYZNA,119
06,LUBELSKIE,MAKSYMILIAN,MĘŻCZYZNA,116
06,LUBELSKIE,OSKAR,MĘŻCZYZNA,113
06,LUBELSKIE,IGOR,MĘŻCZYZNA,112
06,LUBELSKIE,TYMOTEUSZ,MĘŻCZYZNA,110
06,LUBELSKIE,PIOTR,MĘŻCZYZNA,99
06,LUBELSKIE,DOMINIK,MĘŻCZYZNA,98
06,LUBELSKIE,JULIAN,MĘŻCZYZNA,90
06,LUBELSKIE,BARTOSZ,MĘŻCZYZNA,86
06,LUBELSKIE,KRZYSZTOF,MĘŻCZYZNA,84
06,LUBELSKIE,NATAN,MĘŻCZYZNA,73
06,LUBELSKIE,FABIAN,MĘŻCZYZNA,71
06,LUBELSKIE,MACIEJ,MĘŻCZYZNA,71
06,LUBELSKIE,MATEUSZ,MĘŻCZYZNA,69
06,LUBELSKIE,KAROL,MĘŻCZYZNA,64
06,LUBELSKIE,HUBERT,MĘŻCZYZNA,64
06,LUBELSKIE,ALAN,MĘŻCZYZNA,54
06,LUBELSKIE,TOMASZ,MĘŻCZYZNA,53
06,LUBELSKIE,BARTŁOMIEJ,MĘŻCZYZNA,52
06,LUBELSKIE,PAWEŁ,MĘŻCZYZNA,51
06,LUBELSKIE,CEZARY,MĘŻCZYZNA,51
06,LUBELSKIE,KUBA,MĘŻCZYZNA,49
06,LUBELSKIE,HENRYK,MĘŻCZYZNA,38
06,LUBELSKIE,KRYSTIAN,MĘŻCZYZNA,36
06,LUBELSKIE,OLAF,MĘŻCZYZNA,35
06,LUBELSKIE,KSAWERY,MĘŻCZYZNA,34
06,LUBELSKIE,KAJETAN,MĘŻCZYZNA,34
06,LUBELSKIE,SEBASTIAN,MĘŻCZYZNA,33
06,LUBELSKIE,PATRYK,MĘŻCZYZNA,33
06,LUBELSKIE,ARTUR,MĘŻCZYZNA,32
06,LUBELSKIE,KAMIL,MĘŻCZYZNA,31
06,LUBELSKIE,DANIEL,MĘŻCZYZNA,29
06,LUBELSKIE,ADRIAN,MĘŻCZYZNA,29
06,LUBELSKIE,KORNEL,MĘŻCZYZNA,28
06,LUBELSKIE,KAZIMIERZ,MĘŻCZYZNA,28
06,LUBELSKIE,TADEUSZ,MĘŻCZYZNA,24
06,LUBELSKIE,BRUNO,MĘŻCZYZNA,23
06,LUBELSKIE,GRZEGORZ,MĘŻCZYZNA,23
06,LUBELSKIE,DAMIAN,MĘŻCZYZNA,22
06,LUBELSKIE,TOBIASZ,MĘŻCZYZNA,22
06,LUBELSKIE,RAFAŁ,MĘŻCZYZNA,22
06,LUBELSKIE,JÓZEF,MĘŻCZYZNA,21
06,LUBELSKIE,ERYK,MĘŻCZYZNA,19
06,LUBELSKIE,WITOLD,MĘŻCZYZNA,19
06,LUBELSKIE,BORYS,MĘŻCZYZNA,18
06,LUBELSKIE,BŁAŻEJ,MĘŻCZYZNA,18
06,LUBELSKIE,NATANIEL,MĘŻCZYZNA,17
06,LUBELSKIE,MIESZKO,MĘŻCZYZNA,17
06,LUBELSKIE,PRZEMYSŁAW,MĘŻCZYZNA,16
06,LUBELSKIE,OLIVIER,MĘŻCZYZNA,16
06,LUBELSKIE,LEONARD,MĘŻCZYZNA,15
06,LUBELSKIE,ALEX,MĘŻCZYZNA,15
06,LUBELSKIE,ALEXANDER,MĘŻCZYZNA,15
06,LUBELSKIE,TEODOR,MĘŻCZYZNA,15
06,LUBELSKIE,ŁUKASZ,MĘŻCZYZNA,15
06,LUBELSKIE,STEFAN,MĘŻCZYZNA,15
06,LUBELSKIE,RADOSŁAW,MĘŻCZYZNA,14
06,LUBELSKIE,RYSZARD,MĘŻCZYZNA,14
06,LUBELSKIE,MARCIN,MĘŻCZYZNA,14
06,LUBELSKIE,KORDIAN,MĘŻCZYZNA,13
06,LUBELSKIE,ALEKS,MĘŻCZYZNA,13
06,LUBELSKIE,JERZY,MĘŻCZYZNA,13
06,LUBELSKIE,LEO,MĘŻCZYZNA,12
06,LUBELSKIE,MILAN,MĘŻCZYZNA,12
06,LUBELSKIE,MAREK,MĘŻCZYZNA,11
06,LUBELSKIE,FELIKS,MĘŻCZYZNA,11
06,LUBELSKIE,EMIL,MĘŻCZYZNA,11
06,LUBELSKIE,KONSTANTY,MĘŻCZYZNA,11
06,LUBELSKIE,ARKADIUSZ,MĘŻCZYZNA,10
06,LUBELSKIE,JULIUSZ,MĘŻCZYZNA,10
06,LUBELSKIE,SZCZEPAN,MĘŻCZYZNA,9
06,LUBELSKIE,ALEKSY,MĘŻCZYZNA,9
06,LUBELSKIE,REMIGIUSZ,MĘŻCZYZNA,9
06,LUBELSKIE,JEREMI,MĘŻCZYZNA,9
06,LUBELSKIE,ALBERT,MĘŻCZYZNA,9
06,LUBELSKIE,ROBERT,MĘŻCZYZNA,8
06,LUBELSKIE,DORIAN,MĘŻCZYZNA,8
06,LUBELSKIE,KONRAD,MĘŻCZYZNA,8
06,LUBELSKIE,ERNEST,MĘŻCZYZNA,7
06,LUBELSKIE,SAMUEL,MĘŻCZYZNA,7
06,LUBELSKIE,GUSTAW,MĘŻCZYZNA,7
06,LUBELSKIE,ANDRZEJ,MĘŻCZYZNA,6
06,LUBELSKIE,LUDWIK,MĘŻCZYZNA,6
06,LUBELSKIE,FLORIAN,MĘŻCZYZNA,6
06,LUBELSKIE,EDWARD,MĘŻCZYZNA,6
06,LUBELSKIE,BOGUSŁAW,MĘŻCZYZNA,5
06,LUBELSKIE,FRYDERYK,MĘŻCZYZNA,5
06,LUBELSKIE,JACEK,MĘŻCZYZNA,5
06,LUBELSKIE,JĘDRZEJ,MĘŻCZYZNA,5
06,LUBELSKIE,JEREMIASZ,MĘŻCZYZNA,5
06,LUBELSKIE,MAURYCY,MĘŻCZYZNA,5
06,LUBELSKIE,FRANEK,MĘŻCZYZNA,5
06,LUBELSKIE,ROMAN,MĘŻCZYZNA,5
06,LUBELSKIE,OLGIERD,MĘŻCZYZNA,5
06,LUBELSKIE,LUCJAN,MĘŻCZYZNA,4
06,LUBELSKIE,BRAJAN,MĘŻCZYZNA,4
06,LUBELSKIE,JOACHIM,MĘŻCZYZNA,4
06,LUBELSKIE,MAKSYM,MĘŻCZYZNA,4
06,LUBELSKIE,ARON,MĘŻCZYZNA,3
06,LUBELSKIE,ANTHONY,MĘŻCZYZNA,3
06,LUBELSKIE,EMILIAN,MĘŻCZYZNA,3
06,LUBELSKIE,KEVIN,MĘŻCZYZNA,3
06,LUBELSKIE,KRZESIMIR,MĘŻCZYZNA,3
06,LUBELSKIE,KRYSPIN,MĘŻCZYZNA,3
06,LUBELSKIE,OLEK,MĘŻCZYZNA,3
06,LUBELSKIE,WŁADYSŁAW,MĘŻCZYZNA,3
06,LUBELSKIE,DAVID,MĘŻCZYZNA,3
06,LUBELSKIE,ABDULLAH,MĘŻCZYZNA,3
06,LUBELSKIE,OLIVER,MĘŻCZYZNA,3
06,LUBELSKIE,SEWERYN,MĘŻCZYZNA,3
06,LUBELSKIE,VICTOR,MĘŻCZYZNA,3
06,LUBELSKIE,NORBERT,MĘŻCZYZNA,3
06,LUBELSKIE,IWO,MĘŻCZYZNA,3
06,LUBELSKIE,KASJAN,MĘŻCZYZNA,3
06,LUBELSKIE,NIKOLAS,MĘŻCZYZNA,3
06,LUBELSKIE,MARK,MĘŻCZYZNA,3
06,LUBELSKIE,HUGO,MĘŻCZYZNA,3
06,LUBELSKIE,CYPRIAN,MĘŻCZYZNA,3
06,LUBELSKIE,NICOLAS,MĘŻCZYZNA,3
06,LUBELSKIE,MAX,MĘŻCZYZNA,3
06,LUBELSKIE,IVO,MĘŻCZYZNA,2
06,LUBELSKIE,SYLWESTER,MĘŻCZYZNA,2
06,LUBELSKIE,OKTAWIAN,MĘŻCZYZNA,2
06,LUBELSKIE,BENJAMIN,MĘŻCZYZNA,2
06,LUBELSKIE,WŁODZIMIERZ,MĘŻCZYZNA,2
06,LUBELSKIE,BERNARD,MĘŻCZYZNA,2
06,LUBELSKIE,JONATAN,MĘŻCZYZNA,2
06,LUBELSKIE,ZBIGNIEW,MĘŻCZYZNA,2
06,LUBELSKIE,NOE,MĘŻCZYZNA,2
06,LUBELSKIE,MAKS,MĘŻCZYZNA,2
06,LUBELSKIE,OREST,MĘŻCZYZNA,2
06,LUBELSKIE,NOEL,MĘŻCZYZNA,2
06,LUBELSKIE,MAXIMILIAN,MĘŻCZYZNA,2
06,LUBELSKIE,WAWRZYNIEC,MĘŻCZYZNA,2
06,LUBELSKIE,BENIAMIN,MĘŻCZYZNA,2
06,LUBELSKIE,KORNELIUSZ,MĘŻCZYZNA,2
06,LUBELSKIE,KSAWIER,MĘŻCZYZNA,2
06,LUBELSKIE,MATEO,MĘŻCZYZNA,2
06,LUBELSKIE,JONASZ,MĘŻCZYZNA,2
06,LUBELSKIE,KOSMA,MĘŻCZYZNA,2
06,LUBELSKIE,TYMOFII,MĘŻCZYZNA,2
06,LUBELSKIE,JAROSŁAW,MĘŻCZYZNA,2
06,LUBELSKIE,COLIN,MĘŻCZYZNA,2
06,LUBELSKIE,EDMUND,MĘŻCZYZNA,2
06,LUBELSKIE,JOEL,MĘŻCZYZNA,2
06,LUBELSKIE,ANTONIO,MĘŻCZYZNA,2
06,LUBELSKIE,FRANK,MĘŻCZYZNA,2
06,LUBELSKIE,KAI,MĘŻCZYZNA,2
06,LUBELSKIE,LUCJUSZ,MĘŻCZYZNA,2
06,LUBELSKIE,NIKITA,MĘŻCZYZNA,2
06,LUBELSKIE,ARTEM,MĘŻCZYZNA,2
06,LUBELSKIE,OSCAR,MĘŻCZYZNA,2
08,LUBUSKIE,ANTONI,MĘŻCZYZNA,192
08,LUBUSKIE,LEON,MĘŻCZYZNA,132
08,LUBUSKIE,FRANCISZEK,MĘŻCZYZNA,127
08,LUBUSKIE,ALEKSANDER,MĘŻCZYZNA,124
08,LUBUSKIE,JAN,MĘŻCZYZNA,124
08,LUBUSKIE,JAKUB,MĘŻCZYZNA,119
08,LUBUSKIE,SZYMON,MĘŻCZYZNA,115
08,LUBUSKIE,NIKODEM,MĘŻCZYZNA,113
08,LUBUSKIE,FILIP,MĘŻCZYZNA,109
08,LUBUSKIE,IGNACY,MĘŻCZYZNA,105
08,LUBUSKIE,MIKOŁAJ,MĘŻCZYZNA,102
08,LUBUSKIE,STANISŁAW,MĘŻCZYZNA,97
08,LUBUSKIE,TYMON,MĘŻCZYZNA,96
08,LUBUSKIE,MARCEL,MĘŻCZYZNA,76
08,LUBUSKIE,WOJCIECH,MĘŻCZYZNA,74
08,LUBUSKIE,MICHAŁ,MĘŻCZYZNA,71
08,LUBUSKIE,KACPER,MĘŻCZYZNA,67
08,LUBUSKIE,TYMOTEUSZ,MĘŻCZYZNA,64
08,LUBUSKIE,ADAM,MĘŻCZYZNA,62
08,LUBUSKIE,PIOTR,MĘŻCZYZNA,59
08,LUBUSKIE,IGOR,MĘŻCZYZNA,57
08,LUBUSKIE,MAKSYMILIAN,MĘŻCZYZNA,57
08,LUBUSKIE,OLIWIER,MĘŻCZYZNA,51
08,LUBUSKIE,WIKTOR,MĘŻCZYZNA,51
08,LUBUSKIE,NATAN,MĘŻCZYZNA,48
08,LUBUSKIE,JULIAN,MĘŻCZYZNA,46
08,LUBUSKIE,OSKAR,MĘŻCZYZNA,46
08,LUBUSKIE,MIŁOSZ,MĘŻCZYZNA,45
08,LUBUSKIE,DAWID,MĘŻCZYZNA,43
08,LUBUSKIE,GABRIEL,MĘŻCZYZNA,42
08,LUBUSKIE,BRUNO,MĘŻCZYZNA,40
08,LUBUSKIE,ALAN,MĘŻCZYZNA,35
08,LUBUSKIE,BARTOSZ,MĘŻCZYZNA,33
08,LUBUSKIE,CEZARY,MĘŻCZYZNA,30
08,LUBUSKIE,MACIEJ,MĘŻCZYZNA,30
08,LUBUSKIE,KAROL,MĘŻCZYZNA,30
08,LUBUSKIE,DOMINIK,MĘŻCZYZNA,30
08,LUBUSKIE,HUBERT,MĘŻCZYZNA,29
08,LUBUSKIE,FABIAN,MĘŻCZYZNA,27
08,LUBUSKIE,TOMASZ,MĘŻCZYZNA,25
08,LUBUSKIE,KUBA,MĘŻCZYZNA,25
08,LUBUSKIE,HENRYK,MĘŻCZYZNA,25
08,LUBUSKIE,MILAN,MĘŻCZYZNA,25
08,LUBUSKIE,BORYS,MĘŻCZYZNA,24
08,LUBUSKIE,MATEUSZ,MĘŻCZYZNA,23
08,LUBUSKIE,ARTUR,MĘŻCZYZNA,23
08,LUBUSKIE,KRZYSZTOF,MĘŻCZYZNA,23
08,LUBUSKIE,KAJETAN,MĘŻCZYZNA,20
08,LUBUSKIE,TADEUSZ,MĘŻCZYZNA,19
08,LUBUSKIE,SEBASTIAN,MĘŻCZYZNA,18
08,LUBUSKIE,PATRYK,MĘŻCZYZNA,18
08,LUBUSKIE,LEO,MĘŻCZYZNA,17
08,LUBUSKIE,TEODOR,MĘŻCZYZNA,17
08,LUBUSKIE,KSAWERY,MĘŻCZYZNA,17
08,LUBUSKIE,PAWEŁ,MĘŻCZYZNA,17
08,LUBUSKIE,FELIKS,MĘŻCZYZNA,15
08,LUBUSKIE,STEFAN,MĘŻCZYZNA,15
08,LUBUSKIE,DANIEL,MĘŻCZYZNA,14
08,LUBUSKIE,ALEX,MĘŻCZYZNA,14
08,LUBUSKIE,MIESZKO,MĘŻCZYZNA,13
08,LUBUSKIE,ERYK,MĘŻCZYZNA,13
08,LUBUSKIE,WITOLD,MĘŻCZYZNA,13
08,LUBUSKIE,GRACJAN,MĘŻCZYZNA,13
08,LUBUSKIE,OLIVIER,MĘŻCZYZNA,13
08,LUBUSKIE,FLORIAN,MĘŻCZYZNA,12
08,LUBUSKIE,TOBIASZ,MĘŻCZYZNA,12
08,LUBUSKIE,BARTŁOMIEJ,MĘŻCZYZNA,12
08,LUBUSKIE,KONSTANTY,MĘŻCZYZNA,11
08,LUBUSKIE,OLAF,MĘŻCZYZNA,11
08,LUBUSKIE,MARCIN,MĘŻCZYZNA,11
08,LUBUSKIE,GUSTAW,MĘŻCZYZNA,10
08,LUBUSKIE,GRZEGORZ,MĘŻCZYZNA,10
08,LUBUSKIE,ADRIAN,MĘŻCZYZNA,10
08,LUBUSKIE,KONRAD,MĘŻCZYZNA,10
08,LUBUSKIE,KRYSTIAN,MĘŻCZYZNA,10
08,LUBUSKIE,DAMIAN,MĘŻCZYZNA,10
08,LUBUSKIE,EMIL,MĘŻCZYZNA,9
08,LUBUSKIE,LEONARD,MĘŻCZYZNA,9
08,LUBUSKIE,ALEXANDER,MĘŻCZYZNA,9
08,LUBUSKIE,KAZIMIERZ,MĘŻCZYZNA,9
08,LUBUSKIE,NATANIEL,MĘŻCZYZNA,9
08,LUBUSKIE,JÓZEF,MĘŻCZYZNA,8
08,LUBUSKIE,ŁUKASZ,MĘŻCZYZNA,8
08,LUBUSKIE,JERZY,MĘŻCZYZNA,7
08,LUBUSKIE,KORNEL,MĘŻCZYZNA,7
08,LUBUSKIE,RYSZARD,MĘŻCZYZNA,7
08,LUBUSKIE,ROBERT,MĘŻCZYZNA,7
08,LUBUSKIE,JĘDRZEJ,MĘŻCZYZNA,7
08,LUBUSKIE,FRANEK,MĘŻCZYZNA,7
